,Date,Artist,Title,Time
38469,2022-05-04 16:50,Linkin Park,Numb,185586
38470,2022-05-04 16:47,Quebonafide,SZUBIENICAPESTYCYDYBROŃ,231360
38471,2022-05-04 16:43,NURKO,Disappearing Now,138504
38472,2022-05-04 16:41,Smolasty,Tusz,161294
38473,2022-05-04 16:38,Białas,Na serio,190951
38474,2022-05-04 16:35,Jeden Osiem L,Jak zapomnieć,209040
38475,2022-05-04 16:32,Tabb,Ważne,212093
38476,2022-05-04 16:28,sanah,Szary świat,203303
38477,2022-05-04 16:25,Coolio,Gangsta's Paradise,240693
38478,2022-05-04 16:21,UNDRESSD,Forever Young,177171
38479,2022-05-04 16:21,K/DA,VILLAIN,23
38480,2022-05-04 16:21,Chivas,Mam Na Twarzy Krew I Tym Razem Nie Jest Sztuczna,23
38481,2022-05-04 16:21,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,867
38482,2022-05-04 16:18,K/DA,THE BADDEST,162600
38483,2022-05-04 16:15,Pjonteczek,"Przywykłaś do ""Kocham Cię""",205051
38484,2022-05-04 16:12,SAMURAI,Never Fade Away,190160
38485,2022-05-04 16:09,Basshunter,Now You're Gone (feat. DJ Mental Theo's Bazzheadz) - Video Edit,148186
38486,2022-05-04 16:07,Przyłu,Jazz,312115
38487,2022-05-04 16:01,Eminem,Love The Way You Lie,263373
38488,2022-05-04 15:57,HVME,Goosebumps,163208
38489,2022-05-04 15:55,Darius & Finlay,Do It All Night,207804
38490,2022-05-04 15:51,TKM,Jeden Buziak,108612
38491,2022-05-04 15:51,Linkin Park,In the End,23
38492,2022-05-04 15:51,Two Steps from Hell,Victory,23
38493,2022-05-04 15:51,SB Maffija,Lawenda,1111
38494,2022-05-04 15:51,Jacek Stachursky,Jedwab,802
38495,2022-05-04 15:49,Doli,spadająca gwiazda,143227
38496,2022-05-04 15:47,Danny McCarthy,Silver Scrapes (As Featured In League of Legends Season 2 World Championship),65400
38497,2022-05-04 15:47,SLANDER,Love Is Gone,2240
38498,2022-05-04 15:47,White 2115,Cry Baby,796
38499,2022-05-04 15:47,Przyłu,Usta,23
38500,2022-05-04 15:47,GAYLE,abcdefu,1100
38501,2022-05-04 15:47,Mata,Szafir,681
38502,2022-05-04 15:45,Danny McCarthy,Silver Scrapes (As Featured In League of Legends Season 2 World Championship),758
38503,2022-05-04 15:45,GAYLE,abcdefu,805
38504,2022-05-04 15:45,NF,Paralyzed,241320
38505,2022-05-04 15:45,Filipek,No Make Up,1773
38506,2022-05-04 15:41,Aymi,Oczy,136227
38507,2022-05-04 15:38,Cyrko,GIFY JAKI TO FILM?,133000
38508,2022-05-04 15:36,SLANDER,Love Is Gone - Tiësto Remix,169846
38509,2022-05-04 15:33,Bedoes 2115,Łzy (pierwszy kawałek na tej płycie),174706
38510,2022-05-04 15:30,Kukon,kokaina nie pomaga ci w depresji,173764
38511,2022-05-04 15:28,The Offspring,"You're Gonna Go Far, Kid",114835
38512,2022-05-04 15:26,Trzeci Wymiar,Dla Mnie Masz Stajla,238266
38513,2022-05-04 15:21,Dr. Dre,Still D.R.E.,270586
38514,2022-05-04 15:17,Lady Pank,Zawsze tam gdzie Ty,170687
38515,2022-05-04 15:14,Bedoes 2115,Smoki,229710
38516,2022-05-04 15:10,Gabry Ponte,Thunder,160000
38517,2022-05-04 15:07,SAMURAI,Chippin' In,1250
38518,2022-05-04 06:12,Breaking Benjamin,The Diary of Jane - Single Version,102492
38519,2022-05-04 05:56,Veason,Czas,187666
38520,2022-05-04 05:53,JAY-Z,Numb / Encore,205733
38521,2022-05-04 05:50,Kukon,miło mi cię poznać,214411
38522,2022-05-04 05:46,Two Steps from Hell,Star Sky,330579
38523,2022-05-04 05:41,SAMURAI,A Like Supreme,228999
38524,2022-05-04 05:37,E V,Upadły człowiek,145176
38525,2022-05-04 05:35,sanah,Królowa dram,185063
38526,2022-05-04 05:32,Krzysztof Krawczyk,Trudno Tak (Razem Byc Nam Ze Soba),35723
38527,2022-05-04 05:31,Two Steps from Hell,Evergreen,182123
38528,2022-05-04 05:28,Peja,Głucha noc,308586
38529,2022-05-04 05:23,Zalia,bezsensownie,198947
38530,2022-05-04 05:20,R3HAB,Sad Boy (feat. Ava Max & Kylie Cantrall),141204
38531,2022-05-04 05:18,PEGE,Udajemy,145000
38532,2022-05-04 05:15,blackbear,hot girl bummer,188343
38533,2022-05-04 05:12,Tymek,Romans,186446
38534,2022-05-04 05:09,Thomas Bergersen,Heart of Courage,117394
38535,2022-05-04 05:07,RIP SCOTTY,Na Pół,201428
38536,2022-05-04 05:04,Tymek,Jeziorko,274075
38537,2022-05-04 05:00,Alex C.,Du hast den schönsten Arsch der Welt,215080
38538,2022-05-04 04:56,Eminem,Till I Collapse,297786
38539,2022-05-04 04:51,Jubël,4AM (feat. HOLT.),194195
38540,2022-05-04 04:48,Linkin Park,Numb,185586
38541,2022-05-04 04:45,Quebonafide,SZUBIENICAPESTYCYDYBROŃ,231360
38542,2022-05-04 04:41,NURKO,Disappearing Now,291428
38543,2022-05-04 04:37,Smolasty,Tusz,161294
38544,2022-05-04 04:34,Białas,Na serio,190951
38545,2022-05-04 04:31,Jeden Osiem L,Jak zapomnieć,209040
38546,2022-05-04 04:28,Tabb,Ważne,212093
38547,2022-05-04 04:24,Coolio,Gangsta's Paradise,147226
38548,2022-05-04 04:24,sanah,Szary świat,931
38549,2022-05-04 04:22,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
38550,2022-05-04 04:19,K/DA,VILLAIN,199125
38551,2022-05-04 04:16,Chivas,Mam Na Twarzy Krew I Tym Razem Nie Jest Sztuczna,162733
38552,2022-05-04 04:13,UNDRESSD,Forever Young,201765
38553,2022-05-04 04:10,K/DA,THE BADDEST,162600
38554,2022-05-04 04:07,Pjonteczek,"Przywykłaś do ""Kocham Cię""",195632
38555,2022-05-04 04:04,Veason,Czas,187666
38556,2022-05-04 04:01,Tymek,Jeziorko,274075
38557,2022-05-04 03:56,TKM,Jeden Buziak,169993
38558,2022-05-04 03:54,Białas,Na serio,14970
38559,2022-05-04 03:53,Chivas,Mam Na Twarzy Krew I Tym Razem Nie Jest Sztuczna,93960
38560,2022-05-04 03:52,Doli,spadająca gwiazda,143227
38561,2022-05-04 03:50,RIP SCOTTY,Na Pół,201428
38562,2022-05-04 03:46,Przyłu,Jazz,312115
38563,2022-05-04 03:41,Cyrko,GIFY JAKI TO FILM?,133000
38564,2022-05-04 03:39,Kukon,miło mi cię poznać,214411
38565,2022-05-04 03:36,SB Maffija,Lawenda,211872
38566,2022-05-04 03:32,Przyłu,Usta,230400
38567,2022-05-04 03:28,SLANDER,Love Is Gone - Tiësto Remix,169846
38568,2022-05-04 03:26,HVME,Goosebumps,163208
38569,2022-05-04 03:23,SLANDER,Love Is Gone - Tiësto Remix,169846
38570,2022-05-03 22:04,Fort Minor,Remember the Name (feat. Styles of Beyond),62125
38571,2022-05-03 22:03,Wilki,Na zawsze i na wieczność,193973
38572,2022-05-03 22:00,Train,"Hey, Soul Sister",216773
38573,2022-05-03 21:56,The Underdog Project,Summer Jam - Blondee & Roberto Mozza Remix,175609
38574,2022-05-03 21:53,Yıldız Usmonova,Seni Severdim (feat. Yaşar ),1188
38575,2022-05-03 21:53,David Guetta,Memories (feat. Kid Cudi),2789
38576,2022-05-03 21:53,The Underdog Project,Summer Jam - Blondee & Roberto Mozza Remix,2098
38577,2022-05-03 21:53,JAY-Z,Numb / Encore,10284
38578,2022-05-03 21:53,Train,"Hey, Soul Sister",1471
38579,2022-05-03 21:53,Fort Minor,Remember the Name (feat. Styles of Beyond),3914
38580,2022-05-03 21:53,FIRMA,Fałszywe dziwki,11437
38581,2022-05-03 21:22,sanah,Szary świat,11770
38582,2022-05-03 21:22,SB Maffija,Lawenda,77195
38583,2022-05-03 21:21,Przyłu,Usta,230400
38584,2022-05-03 21:17,SLANDER,Love Is Gone - Tiësto Remix,169846
38585,2022-05-03 21:14,HVME,Goosebumps,163208
38586,2022-05-03 21:11,SLANDER,Love Is Gone - Tiësto Remix,116382
38587,2022-05-03 21:09,SLANDER,Love Is Gone - Tiësto Remix,169846
38588,2022-05-03 21:06,SLANDER,Love Is Gone - Tiësto Remix,169846
38589,2022-05-03 21:04,SLANDER,Love Is Gone - Tiësto Remix,169846
38590,2022-05-03 21:01,SLANDER,Love Is Gone - Tiësto Remix,169846
38591,2022-05-03 20:58,SLANDER,Love Is Gone - Tiësto Remix,169846
38592,2022-05-03 20:55,SLANDER,Love Is Gone - Tiësto Remix,169846
38593,2022-05-03 20:52,SLANDER,Love Is Gone - Tiësto Remix,169846
38594,2022-05-03 20:49,SLANDER,Love Is Gone - Tiësto Remix,169846
38595,2022-05-03 20:47,SLANDER,Love Is Gone - Tiësto Remix,169846
38596,2022-05-03 20:44,SLANDER,Love Is Gone - Tiësto Remix,169846
38597,2022-05-03 20:41,SLANDER,Love Is Gone - Tiësto Remix,169846
38598,2022-05-03 20:38,SB Maffija,Lawenda,76073
38599,2022-05-03 20:37,Przyłu,Usta,230400
38600,2022-05-03 20:33,SLANDER,Love Is Gone - Tiësto Remix,169846
38601,2022-05-03 20:30,SB Maffija,Lawenda,176543
38602,2022-05-03 20:27,Przyłu,Usta,230400
38603,2022-05-03 20:23,SLANDER,Love Is Gone - Tiësto Remix,169846
38604,2022-05-03 20:21,Przyłu,Jazz,129978
38605,2022-05-03 20:18,Cyrko,GIFY JAKI TO FILM?,133000
38606,2022-05-03 20:16,Kukon,miło mi cię poznać,214411
38607,2022-05-03 20:13,SB Maffija,Lawenda,211872
38608,2022-05-03 20:09,Przyłu,Usta,230400
38609,2022-05-03 20:05,SLANDER,Love Is Gone - Tiësto Remix,169846
38610,2022-05-03 20:02,SB Maffija,Lawenda,26516
38611,2022-05-03 20:02,Przyłu,Usta,230400
38612,2022-05-03 19:58,SLANDER,Love Is Gone - Tiësto Remix,169846
38613,2022-05-03 19:55,HVME,Goosebumps,163208
38614,2022-05-03 15:04,SLANDER,Love Is Gone - Tiësto Remix,37695
38615,2022-05-03 14:44,Róze Europy,Jedwab,211252
38616,2022-05-03 14:40,2WEI,Gangsta's Paradise,32065
38617,2022-05-03 14:40,Eminem,Not Afraid,45221
38618,2022-05-03 14:39,Jubël,4AM (feat. HOLT.),15800
38619,2022-05-03 14:39,Coolio,Gangsta's Paradise,27302
38620,2022-05-03 14:38,Adele,Love In The Dark,44080
38621,2022-05-03 14:38,Gabry Ponte,Thunder,9788
38622,2022-05-03 14:37,5 Seconds of Summer,Youngblood,9526
38623,2022-05-03 14:37,John Newman,Love Me Again,0
38624,2022-05-03 14:37,Justin Bieber,Love Yourself,2943
38625,2022-05-03 14:37,SR,Welcome To Brixton,28846
38626,2022-05-03 14:37,Shouse,Love Tonight (Edit),12372
38627,2022-05-03 14:37,Daria,Love Blind,8191
38628,2022-05-03 14:37,Indila,Love Story,6419
38629,2022-05-03 14:36,Bea Miller,Playground (from the series Arcane League of Legends),19534
38630,2022-05-03 14:36,Taylor Swift,Welcome To New York,13545
38631,2022-05-03 14:36,Bo Burnham,Welcome to the Internet,4597
38632,2022-05-03 14:35,Guns N' Roses,Welcome To The Jungle,28510
38633,2022-05-03 14:35,Alan Walker,Hello World,120795
38634,2022-05-03 14:35,DJ Antoine,Welcome to St. Tropez - DJ Antoine vs. Mad Mark Radio Edit,11116
38635,2022-05-03 14:35,Radical Face,"Welcome Home, Son",5546
38636,2022-05-03 14:33,Flo Rida,My House,12743
38637,2022-05-03 14:32,Becky Hill,My Heart Goes (La Di Da) (feat. Topic),1777
38638,2022-05-03 14:32,Donatan,My Słowianie,8767
38639,2022-05-03 14:32,Kiile &Marvel83',Forever You,72341
38640,2022-05-03 14:32,Calvin Harris,My Way,3886
38641,2022-05-03 14:32,L.B. One,My Mother Told Me - Vikings Anthem,8990
38642,2022-05-03 14:32,Leonz,my money don't jiggle it folds,2090
38643,2022-05-03 14:32,Coldplay,My Universe,10136
38644,2022-05-03 00:07,blackbear,hot girl bummer,70338
38645,2022-05-03 00:06,Zalia,bezsensownie,198947
38646,2022-05-03 00:03,Mata,Szafir,196600
38647,2022-05-02 23:59,Smolasty,Tusz,161294
38648,2022-05-02 23:57,Linkin Park,Numb,185586
38649,2022-05-02 23:54,JAY-Z,Numb / Encore,205733
38650,2022-05-02 23:50,GAYLE,abcdefu,168601
38651,2022-05-02 23:47,sanah,Królowa dram,185063
38652,2022-05-02 23:44,Two Steps from Hell,Evergreen,182123
38653,2022-05-02 23:41,Two Steps from Hell,Star Sky,330579
38654,2022-05-02 23:36,Thomas Bergersen,Heart of Courage,117394
38655,2022-05-02 23:34,Two Steps from Hell,Victory,320467
38656,2022-05-02 23:28,White 2115,Cry Baby,151893
38657,2022-05-02 23:26,Tymek,Romans,186446
38658,2022-05-02 23:23,Bedoes 2115,Łzy (pierwszy kawałek na tej płycie),174706
38659,2022-05-02 23:20,Bedoes 2115,Smoki,229710
38660,2022-05-02 23:16,Filipek,No Make Up,198000
38661,2022-05-02 23:13,E V,Upadły człowiek,145176
38662,2022-05-02 23:10,Kukon,kokaina nie pomaga ci w depresji,173764
38663,2022-05-02 23:07,Aymi,Oczy,136227
38664,2022-05-02 23:05,PEGE,Udajemy,145000
38665,2022-05-02 23:03,Pjonteczek,"Przywykłaś do ""Kocham Cię""",205051
38666,2022-05-02 22:59,Veason,Czas,187666
38667,2022-05-02 22:56,Tymek,Jeziorko,274075
38668,2022-05-02 22:52,TKM,Jeden Buziak,169993
38669,2022-05-02 22:49,Białas,Na serio,190951
38670,2022-05-02 22:46,Chivas,Mam Na Twarzy Krew I Tym Razem Nie Jest Sztuczna,162733
38671,2022-05-02 22:43,Doli,spadająca gwiazda,143227
38672,2022-05-02 22:40,RIP SCOTTY,Na Pół,201428
38673,2022-05-02 22:37,Przyłu,Jazz,312115
38674,2022-05-02 22:32,Cyrko,GIFY JAKI TO FILM?,133000
38675,2022-05-02 22:30,Kukon,miło mi cię poznać,214411
38676,2022-05-02 22:26,SB Maffija,Lawenda,211872
38677,2022-05-02 22:22,Przyłu,Usta,230400
38678,2022-05-02 22:19,SLANDER,Love Is Gone - Tiësto Remix,169846
38679,2022-05-02 22:16,Bedoes 2115,Smoki,47566
38680,2022-05-02 22:15,Filipek,No Make Up,198000
38681,2022-05-02 22:12,E V,Upadły człowiek,145176
38682,2022-05-02 22:09,Kukon,kokaina nie pomaga ci w depresji,173764
38683,2022-05-02 22:06,Aymi,Oczy,136227
38684,2022-05-02 22:04,PEGE,Udajemy,145000
38685,2022-05-02 22:02,Pjonteczek,"Przywykłaś do ""Kocham Cię""",205051
38686,2022-05-02 21:58,Veason,Czas,187666
38687,2022-05-02 21:55,Tymek,Jeziorko,274075
38688,2022-05-02 21:51,TKM,Jeden Buziak,169993
38689,2022-05-02 21:48,Białas,Na serio,190951
38690,2022-05-02 21:44,Chivas,Mam Na Twarzy Krew I Tym Razem Nie Jest Sztuczna,162733
38691,2022-05-02 21:42,Doli,spadająca gwiazda,143227
38692,2022-05-02 21:39,RIP SCOTTY,Na Pół,201428
38693,2022-05-02 21:36,Przyłu,Jazz,312115
38694,2022-05-02 21:31,Cyrko,GIFY JAKI TO FILM?,133000
38695,2022-05-02 21:29,Kukon,miło mi cię poznać,214411
38696,2022-05-02 21:25,SB Maffija,Lawenda,211872
38697,2022-05-02 21:21,Przyłu,Usta,230400
38698,2022-05-02 21:18,SLANDER,Love Is Gone - Tiësto Remix,169846
38699,2022-05-02 21:15,Jess Bays,Temptation (feat. Poppy Baskcomb),151170
38700,2022-05-02 21:12,Tommy Trash,Jaguwawa,300
38701,2022-05-02 21:12,Deetron,Glass,730
38702,2022-05-02 21:12,Matt Guy,Party Starter,690
38703,2022-05-02 21:12,Sofi Tukker,Original Sin,150675
38704,2022-05-02 21:10,Elektrik Disko,Tell Me Why,178100
38705,2022-05-02 21:07,Claptone,Drop The Pressure,158530
38706,2022-05-02 21:04,Purple Disco Machine,Rise (feat. Tasita D'Mour) - Edit,182391
38707,2022-05-02 21:01,Sofi Tukker,Summer In New York,154546
38708,2022-05-02 20:59,HVME,Goosebumps,18730
38709,2022-05-02 20:58,SB Maffija,Lawenda,23275
38710,2022-05-02 20:58,Przyłu,Usta,230400
38711,2022-05-02 20:54,SLANDER,Love Is Gone - Tiësto Remix,169846
38712,2022-05-02 20:51,HVME,Goosebumps,163208
38713,2022-05-02 20:48,Cyrko,GIFY JAKI TO FILM?,84632
38714,2022-05-02 20:47,Kukon,miło mi cię poznać,214411
38715,2022-05-02 20:43,SB Maffija,Lawenda,211872
38716,2022-05-02 20:40,Przyłu,Usta,230400
38717,2022-05-02 20:36,SLANDER,Love Is Gone - Tiësto Remix,169846
38718,2022-05-02 20:33,HVME,Goosebumps,163208
38719,2022-05-02 20:30,sanah,Szary świat,203303
38720,2022-05-02 20:27,R3HAB,Sad Boy (feat. Ava Max & Kylie Cantrall),141204
38721,2022-05-02 20:25,Przyłu,Usta,205235
38722,2022-05-02 20:21,SLANDER,Love Is Gone - Tiësto Remix,169846
38723,2022-05-02 20:18,HVME,Goosebumps,163208
38724,2022-05-02 20:16,Przyłu,Usta,14355
38725,2022-05-02 20:15,SLANDER,Love Is Gone - Tiësto Remix,169846
38726,2022-05-02 20:13,HVME,Goosebumps,163208
38727,2022-05-02 20:10,Przyłu,Usta,203943
38728,2022-05-02 20:07,SLANDER,Love Is Gone - Tiësto Remix,169846
38729,2022-05-02 20:04,Przyłu,Usta,54027
38730,2022-05-02 20:03,SLANDER,Love Is Gone - Tiësto Remix,169846
38731,2022-05-02 20:00,HVME,Goosebumps,163208
38732,2022-05-02 18:17,Tony Igy,Astronomia - Never Go Home,37244
38733,2022-05-02 18:13,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,157773
38734,2022-05-02 18:11,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",207333
38735,2022-05-02 18:07,Róze Europy,Jedwab,188062
38736,2022-05-02 18:04,Edmund Fetting,Nim Wstanie Dzień,0
38737,2022-05-02 18:04,IRA,Wiara,0
38738,2022-05-02 18:04,Róze Europy,Jedwab,80
38739,2022-05-02 18:04,Róze Europy,Jedwab,1749
38740,2022-05-02 18:04,Stanisław Soyka,Tolerancja / Na Miły Bóg,0
38741,2022-05-02 18:03,Urszula,Konik Na Biegunach,49906
38742,2022-05-02 18:02,Niemen,Sen O Warszawie,123971
38743,2022-05-02 18:02,Wilki,Eli Lama Sabachtani,0
38744,2022-05-02 18:02,Andrzej Dabrowski,Do zakochania jeden krok,0
38745,2022-05-02 18:00,Myslovitz,Dlugość dźwięku samotności,142806
38746,2022-05-02 17:57,Sidney Polak,Otwieram wino (feat. Pezet),2856
38747,2022-05-02 17:57,Marek Grechuta,"Dni, których nie znamy",0
38748,2022-05-02 17:57,Krzysztof Krawczyk,Trudno Tak (Razem Byc Nam Ze Soba),115466
38749,2022-05-02 17:57,Róze Europy,Jedwab,0
38750,2022-05-02 17:57,Kult,Arahja,0
38751,2022-05-02 17:55,Mieczysław Fogg,To ostatnia niedziela,200162
38752,2022-05-02 17:55,Varius Manx,Zanim Zrozumiesz,0
38753,2022-05-02 17:55,Lady Pank,Na co komu dziś,0
38754,2022-05-02 17:55,Myslovitz,Chłopcy,0
38755,2022-05-02 17:55,Dzamble,Wymyśliłem Ciebie,0
38756,2022-05-02 17:52,Mieczysław Fogg,To ostatnia niedziela,941
38757,2022-05-02 17:52,Varius Manx,Zanim Zrozumiesz,0
38758,2022-05-02 17:52,T.Love,Nie nie nie,0
38759,2022-05-02 17:52,Zbigniew Wodecki,Lubię wracać tam gdzie byłem,5127
38760,2022-05-02 17:51,T.Love,King - 2008 Remaster,1281
38761,2022-05-02 17:51,Lady Pank,Zawsze tam gdzie Ty,247007
38762,2022-05-02 17:51,Bajm,Co mi Panie dasz,10380
38763,2022-05-02 17:51,Skaldowie,Prześliczna wiolonczelistka,0
38764,2022-05-01 18:26,Ronnie Ferrari,Ona By Tak Chciała,49133
38765,2022-05-01 18:24,EMO,365 Days,129042
38766,2022-05-01 18:22,EMO,365 Days,160481
38767,2022-05-01 18:19,Ania Karwan,Głupcy,64304
38768,2022-05-01 18:16,Jonas Blue,By Your Side,0
38769,2022-05-01 18:16,Dzem,Wehikuł Czasu - To Byłby Cud - 2003 Remaster,0
38770,2022-05-01 18:15,MIKA,"Relax, Take It Easy",256485
38771,2022-05-01 18:15,C-BooL,Fire In My Head,0
38772,2022-05-01 18:10,Halsey,Without Me,201660
38773,2022-05-01 18:07,Lady Pank,Zawsze tam gdzie Ty,258586
38774,2022-05-01 18:03,Mabel,Don't Call Me Up,178480
38775,2022-05-01 18:00,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217706
38776,2022-05-01 17:57,Mabel,Don't Call Me Up,6170
38777,2022-05-01 17:56,Sidney Polak,Otwieram wino (feat. Pezet),116187
38778,2022-05-01 17:56,Coolio,Gangsta's Paradise,2635
38779,2022-05-01 17:56,Ariana Grande,no tears left to cry,3378
38780,2022-05-01 17:56,Bracia,Wierze w lepszy swiat,0
38781,2022-05-01 17:56,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),3514
38782,2022-05-01 17:54,Drenchill,Forever Summer (feat. Indiiana),156000
38783,2022-05-01 17:51,Mieczysław Fogg,To ostatnia niedziela,0
38784,2022-05-01 17:51,Mieczysław Fogg,To ostatnia niedziela,1287
38785,2022-05-01 17:51,Sidney Polak,Otwieram wino (feat. Pezet),310
38786,2022-05-01 17:51,Obywatel G.C.,Nie Pytaj O Polskę,0
38787,2022-05-01 17:51,T.Love,Warszawa - 2008 Remaster,23
38788,2022-05-01 17:51,Lady Pank,Zawsze tam gdzie Ty,999
38789,2022-05-01 17:51,Lady Pank,Zawsze tam gdzie Ty,0
38790,2022-05-01 17:51,Stanisław Soyka,Dziwny Jest Ten Swiat,1689
38791,2022-05-01 17:51,Stanisław Soyka,Dziwny Jest Ten Swiat,23
38792,2022-05-01 17:51,Ryszard Rynkowski,Wypijmy za błędy,25653
38793,2022-05-01 17:51,Niemen,Sen O Warszawie,1391
38794,2022-05-01 17:51,Wilki,Son Of The Blue Sky,560
38795,2022-05-01 17:51,Chłopcy Z Placu Broni,Kocham wolność - Live,0
38796,2022-05-01 17:51,Krzysztof Krawczyk,Trudno Tak (Razem Byc Nam Ze Soba),1708
38797,2022-05-01 17:51,Krzysztof Krawczyk,Trudno Tak (Razem Byc Nam Ze Soba),0
38798,2022-05-01 17:51,Jacek Kaczmarski,Mury,23
38799,2022-05-01 17:51,Myslovitz,Chłopcy,0
38800,2022-05-01 17:51,Urszula,Na Sen,16347
38801,2022-05-01 17:51,Urszula,Na Sen,1268
38802,2022-05-01 17:51,Anna Jantar,Tyle słońca w całym mieście,23
38803,2022-05-01 17:51,Grzegorz Turnau,Bracka,0
38804,2022-05-01 17:51,Marek Grechuta,Będziesz moją panią,0
38805,2022-05-01 17:51,Strachy Na Lachy,"Dzień dobry, kocham Cię",23
38806,2022-05-01 17:51,Strachy Na Lachy,"Dzień dobry, kocham Cię",1284
38807,2022-05-01 17:51,Edyta Bartosiewicz,Opowieść,23
38808,2022-05-01 17:51,Skaldowie,Prześliczna wiolonczelistka,0
38809,2022-05-01 17:50,Irena Jarocka,Odpływają Kawiarenki,111433
38810,2022-05-01 17:50,Maanam,Krakowski spleen,1547
38811,2022-05-01 17:48,Sidney Polak,Otwieram wino (feat. Pezet),238573
38812,2022-05-01 17:44,Anna Jantar,Tyle słońca w całym mieście,36896
38813,2022-05-01 17:43,Jacek Kaczmarski,Mury,185894
38814,2022-05-01 17:40,Wilki,Son Of The Blue Sky,247400
38815,2022-05-01 17:36,T.Love,Warszawa - 2008 Remaster,252920
38816,2022-05-01 17:32,Urszula,Na Sen,268441
38817,2022-05-01 17:28,T.Love,Warszawa - 2008 Remaster,1807
38818,2022-05-01 17:28,Lady Pank,Zawsze tam gdzie Ty,1974
38819,2022-05-01 17:28,Ryszard Rynkowski,Wypijmy za błędy,156410
38820,2022-05-01 17:28,Urszula,Na Sen,1506
38821,2022-05-01 17:25,Sidney Polak,Otwieram wino (feat. Pezet),2460
38822,2022-05-01 17:25,Irena Jarocka,Odpływają Kawiarenki,2690
38823,2022-05-01 17:25,T.Love,Warszawa - 2008 Remaster,2124
38824,2022-05-01 17:25,Maanam,Krakowski spleen,3104
38825,2022-05-01 17:25,Wilki,Son Of The Blue Sky,3533
38826,2022-05-01 17:25,Jacek Kaczmarski,Mury,1973
38827,2022-05-01 17:25,Urszula,Na Sen,13807
38828,2022-05-01 17:25,Anna Jantar,Tyle słońca w całym mieście,2281
38829,2022-05-01 17:24,Lady Pank,Zawsze tam gdzie Ty,258586
38830,2022-05-01 17:20,Łzy,Agnieszka już dawno...,229739
38831,2022-05-01 17:20,Drenchill,Forever Summer (feat. Indiiana),16643
38832,2022-05-01 17:20,Basshunter,Now You're Gone (feat. DJ Mental Theo's Bazzheadz) - Video Edit,839
38833,2022-05-01 17:16,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,1543
38834,2022-05-01 17:16,Eminem,Till I Collapse,23
38835,2022-05-01 17:16,Three Days Grace,I Hate Everything About You,1021
38836,2022-05-01 17:16,Three Days Grace,I Hate Everything About You,0
38837,2022-05-01 17:16,Skillet,Whispers in the Dark,0
38838,2022-05-01 17:16,Łzy,Agnieszka już dawno...,1268
38839,2022-05-01 17:16,Linkin Park,In the End,833
38840,2022-05-01 17:16,Linkin Park,Numb,23
38841,2022-05-01 17:16,Linkin Park,Numb,589
38842,2022-05-01 17:16,Peja,Głucha noc,1213
38843,2022-05-01 17:16,Peja,Głucha noc,23
